100000005	77071052	1
100000005	78957103	1
100000005	79624189	3
100000005	79625849	1
100000005	80528426	1
100000005	81054725	1
100000005	83355350	4
100000005	83380695	1
100000005	83396485	1
100000005	83523528	1
100000005	8823143	3
100000005	90084124	1
100000005	90357607	1
100000005	90410529	3
100000005	90514934	2
100000005	90527433	1
100000005	90553075	1
100000005	90558363	1
100000005	90576109	3
100000005	90604737	1
100000005	90892702	1
100000005	90909724	1
100000005	90958113	1
100000005	90961805	1
100000005	91006771	1
100000005	91063636	1
100000005	91076131	1
100000005	91384934	1
100000005	91586376	1
100000005	91602389	1
100000005	91605401	2
100000005	91649171	1
100000005	9682472	1
100000005	9904227	1
100000005	9946106	1
100000005	9977024	2
100000005	9979634	2
100000006	14406001	3
100000006	15994985	4
100000006	19720707	1
100000006	2269522	1
100000006	25039652	1
100000006	2776354	1
100000006	32852718	1
100000006	33508867	2
100000006	3487675	1
100000006	4067518	1
100000006	43587639	2
100000006	5285739	1
100000006	5348240	1
100000006	5369722	1
100000006	56769389	1
100000006	5677296	1
100000006	56809995	1
100000006	5801154	1
100000006	6029906	1
100000006	67286253	1
100000006	67559958	1
100000006	69113818	1
100000006	69185425	1
100000006	69480711	1
100000006	69879250	1
100000006	72445878	1
100000006	74609992	1
100000006	75737434	1
100000006	76676363	2
100000006	76884102	1
100000006	76990366	1
100000006	77526344	1
100000006	79377501	3
100000006	79625849	2
100000006	81054725	1
100000006	83275069	1
100000006	83380695	2
100000006	83396485	3
100000006	83463996	1
100000006	83523970	1
100000006	83533498	1
100000006	90080267	1
100000006	90273236	1
100000006	90410529	1
100000006	90437689	1
100000006	90514934	1
100000006	90534271	1
100000006	90544283	1
100000006	90553075	1
100000006	90576109	1
100000006	90598432	1
100000006	90940417	1
100000006	90999730	1
100000006	91050915	4
100000006	91054222	1
100000006	91063636	2
100000006	91069991	1
100000006	91070229	1
100000006	91075515	1
100000006	91384475	1
100000006	91586376	1
100000006	91588797	2
100000006	91589462	1
100000006	91598415	1
100000006	91622992	1
100000006	91627192	1
100000006	91634350	1
100000006	91667712	1
100000006	9186649	1
100000006	9334265	2
100000006	9790847	1
100000006	9904227	1
100000006	9946308	3
100000006	9949283	1
100000006	9956284	1
100000006	9960937	3
100000007	17493873	1
100000007	19720707	1
100000007	2005828	1
100000007	22466015	1
100000007	25039652	2
100000007	2776354	3
100000007	33508867	1
100000007	3482107	3
100000007	43587639	1
100000007	5369722	2
100000007	56769389	1
100000007	5801154	1
100000007	58062426	1
100000007	58099137	1
100000007	5844730	1
100000007	58949151	1
100000007	59272407	2
100000007	66439736	1
100000007	66864344	2
100000007	69113818	1
100000007	69113897	1
100000007	69896817	1
100000007	69905086	1
100000007	72445878	1
100000007	76688251	1
100000007	77548402	1
100000007	79377501	1
100000007	79569387	1
100000007	79676968	1
100000007	79706617	1
100000007	80525713	2
100000007	80622301	2
100000007	83275069	2
100000007	83380695	2
100000007	83396485	1
100000007	83498362	1
100000007	83514384	1
100000007	8721436	1
100000007	8872091	1
100000007	90081640	1
100000007	90084124	1
100000007	90273236	2
100000007	90357607	1
100000007	90434905	1
100000007	90448482	1
100000007	90450492	1
100000007	90451834	1
100000007	90561979	1
100000007	90576109	1
100000007	90584195	3
100000007	90892702	1
100000007	90909724	1
100000007	90982713	1
100000007	91008842	2
100000007	91036907	1
100000007	91048639	1
100000007	91063636	2
100000007	91066779	1
100000007	91076131	1
100000007	91082302	1
100000007	91384475	4
100000007	91384934	1
100000007	91588797	1
100000007	91589462	1
100000007	91590391	1
100000007	91599940	1
100000007	91600726	1
100000007	91605401	1
100000007	91607625	1
100000007	91631460	1
100000007	91649171	2
100000007	9186649	1
100000007	9799209	1
100000007	9904227	1
100000007	9946308	1
100000007	9960937	1
100000007	9979634	3
100000008	14067180	3
100000008	14406001	1
100000008	15994985	1
100000008	17493873	2
100000008	18024567	1
100000008	2477218	1
100000008	25039652	1
100000008	28598569	2
100000008	2984095	3
100000008	32572332	1
100000008	32629356	2
100000008	3581131	2
100000008	3995170	1
100000008	504257	1
100000008	5285739	1
100000008	5320372	2
100000008	5348240	1
100000008	5369722	1
100000008	57156989	1
100000008	58099137	1
100000008	59272407	1
100000008	66258175	5
100000008	66864344	1
100000008	67091219	1
100000008	67242443	1
100000008	67786935	1
100000008	68164799	2
100000008	68995174	1
100000008	69185425	1
100000008	69896817	1
100000008	75867946	1
100000008	76688251	1
100000008	77526344	1
100000008	79436403	2
100000008	79625849	2
100000008	79673126	1
100000008	79711862	1
100000008	80622301	1
100000008	81054725	1
100000008	81252980	1
100000008	83355350	3
100000008	83380695	2
100000008	83463996	1
100000008	83498358	1
100000008	83523528	1
100000008	83523981	1
100000008	8913937	2
100000008	90014139	1
100000008	90084124	1
100000008	90273236	1
100000008	90357607	1
100000008	90410529	1
100000008	9041440	1
100000008	90451834	1
100000008	90514934	1
100000008	90537025	2
100000008	90576109	1
100000008	90590214	1
100000008	90897281	1
100000008	90961805	1
100000008	91006771	1
100000008	91031713	1
100000008	91048639	1
100000008	91050915	1
100000008	91590391	1
100000008	91598415	2
100000008	91607625	3
100000008	91627192	2
100000008	91634350	1
100000008	9334265	1
100000008	9337127	1
100000008	9946308	1
100000008	9960937	2
100000008	9979634	1
100000009	14067180	2
100000009	14406001	2
100000009	18024567	2
100000009	1864975	1
100000009	2005828	1
100000009	22466015	1
100000009	25039652	1
100000009	27182446	1
100000009	3482107	2
100000009	4566204	1
100000009	504257	1
100000009	5320372	1
100000009	5486097	1
100000009	57156989	1
100000009	57162809	1
100000009	58099137	1
100000009	5844730	1
100000009	58949151	2
100000009	59272407	1
100000009	6029906	1
100000009	66258175	1
100000009	67091219	1
100000009	67670113	1
100000009	69113897	1
100000009	69657892	1
100000009	74609992	1
100000009	75148139	1
100000009	75191036	1
100000009	78963756	1
100000009	79276597	2
100000009	79324542	1
100000009	79569387	1
100000009	79711862	1
100000009	8006921	1
100000009	81054725	2
100000009	81252980	1
100000009	83397632	1
100000009	83523931	1
100000009	83523981	1
100000009	8690909	1
100000009	8823143	2
100000009	8913937	1
100000009	9034860	1
100000009	90357607	4
100000009	90434905	1
100000009	90527543	1
100000009	90534271	2
100000009	90537025	2
100000009	90576109	1
100000009	90590214	1
100000009	90598432	1
100000009	90892702	1
100000009	90908467	1
100000009	90909724	1
100000009	90961805	2
100000009	90983369	1
100000009	91008842	2
100000009	91014334	1
100000009	91036907	1
100000009	91048639	1
100000009	91058362	1
100000009	91063636	1
100000009	91069991	1
100000009	91384475	2
100000009	91588797	1
100000009	91607625	1
100000009	91622992	1
100000009	91627192	1
100000009	91627193	3
100000009	91634350	2
100000009	91667712	1
100000009	9186649	1
100000009	9337127	2
100000009	9799209	1
100000009	9904227	1
100000009	9947818	2
100000009	9979634	3
100000010	14067180	1
100000010	14073085	1
100000010	17493873	1
100000010	1864975	1
100000010	18712106	1
100000010	2477218	1
100000010	27341595	1
100000010	28598569	1
100000010	32572332	1
100000010	32629356	1
100000010	33508867	1
100000010	3446872	1
100000010	3648091	1
100000010	3995170	1
100000010	4221045	1
100000010	500552	2
100000010	504257	1
100000010	5285739	3
100000010	5348240	1
100000010	5369722	1
100000010	5486097	1
100000010	55873496	1
100000010	56769389	1
100000010	5677296	1
100000010	5844730	2
100000010	59272407	1
100000010	66258175	1
100000010	66439736	1
100000010	67059064	2
100000010	67091219	1
100000010	67242443	2
100000010	68164799	1
100000010	69113818	1
100000010	69113897	2
100000010	69185425	1
100000010	69657892	1
100000010	69905086	1
100000010	74609992	2
100000010	76688251	2
100000010	77526344	1
100000010	78957103	1
100000010	78982659	1
100000010	79676968	1
100000010	81054725	1
100000010	81056822	1
100000010	82683232	2
100000010	83355350	2
100000010	83396485	2
100000010	83397632	1
100000010	83433434	1
100000010	83464730	1
100000010	83523528	1
100000010	83548057	1
100000010	90084124	1
100000010	90102941	1
100000010	90451834	2
100000010	90527433	1
100000010	90552939	1
100000010	90576109	1
100000010	90590214	2
100000010	91036907	1
100000010	91048639	1
100000010	91050915	3
100000010	91058965	1
100000010	91063260	1
100000010	91066779	1
100000010	91066829	1
100000010	91070229	1
100000010	91588797	2
100000010	91589462	1
100000010	91590391	1
100000010	91607625	1
100000010	91622331	1
100000010	91622992	1
100000010	91627193	3
100000010	91649171	1
100000010	9337127	2
100000010	9799209	1
100000010	9947818	1
100000010	9979634	1
100000011	14067180	1
100000011	14073085	2
100000011	14406001	2
100000011	17493873	2
100000011	2005828	1
100000011	27341595	1
100000011	32497859	1
100000011	32572332	1
100000011	32629356	1
100000011	32883700	1
100000011	33508867	1
100000011	3581131	1
100000011	3995170	2
100000011	4067518	1
100000011	5369722	1
100000011	55873496	1
100000011	58099137	2
100000011	5844730	1
100000011	58949151	1
100000011	59433338	1
100000011	6029906	1
100000011	6037117	1
100000011	62263504	1
100000011	66258175	1
100000011	66865683	2
100000011	67091219	1
100000011	67980704	2
100000011	68995174	1
100000011	69113818	1
100000011	69185425	1
100000011	69657892	1
100000011	69905086	1
100000011	74609992	1
100000011	76688251	1
100000011	76884102	4
100000011	78963756	1
100000011	79569626	1
100000011	79711862	2
100000011	80525713	1
100000011	81252980	1
100000011	83326003	1
100000011	83355350	1
100000011	83396485	1
100000011	83397632	1
100000011	83533498	1
100000011	8986939	2
100000011	90014910	1
100000011	90081640	2
100000011	90084124	1
100000011	90273236	1
100000011	90307546	1
100000011	9034860	1
100000011	9041440	3
100000011	90590214	1
100000011	90908467	1
100000011	90909724	3
100000011	90961805	1
100000011	90965203	1
100000011	91008842	2
100000011	91031713	1
100000011	91050915	2
100000011	91058362	2
100000011	91063636	1
100000011	91588797	2
100000011	91598415	1
100000011	91600726	1
100000011	91607625	1
100000011	91622992	1
100000011	91649171	1
100000011	9191795	1
100000011	9799209	2
100000011	9904227	1
100000011	9911772	1
100000011	9947818	2
100000011	9977024	1
100000011	9979344	2
100000012	14067180	1
100000012	14406001	1
100000012	18024567	2
100000012	18712106	1
100000012	27182446	3
100000012	27341595	1
100000012	28598569	1
100000012	2887462	1
100000012	2984095	1
100000012	32629356	1
100000012	3305722	1
100000012	3446872	1
100000012	3648091	1
100000012	3995170	1
100000012	4566204	1
100000012	504257	2
100000012	56809995	1
100000012	57162809	2
100000012	59272407	1
100000012	59433338	1
100000012	66258175	1
100000012	66865683	1
100000012	67059064	3
100000012	67242443	2
100000012	67286253	1
100000012	67296523	2
100000012	76901824	2
100000012	78982659	1
100000012	79436403	1
100000012	79673126	1
100000012	83326003	2
100000012	83360943	1
100000012	83396485	3
100000012	83433434	1
100000012	83464730	1
100000012	83493858	1
100000012	8690909	1
100000012	8721436	1
100000012	8872046	1
100000012	8913937	1
100000012	90003915	1
100000012	90081640	1
100000012	9041440	1
100000012	90434905	1
100000012	9044332	1
100000012	90451834	1
100000012	90552939	1
100000012	90561979	1
100000012	90576109	2
100000012	90599546	1
100000012	90906817	2
100000012	90965203	1
100000012	90999312	1
100000012	90999730	1
100000012	91006771	1
100000012	91008842	1
100000012	91021448	2
100000012	91029901	2
100000012	91031713	1
100000012	91048639	2
100000012	91053001	2
100000012	91059616	1
100000012	91588797	3
100000012	91589462	1
100000012	91598415	1
100000012	91611985	2
100000012	91627193	1
100000012	91634350	1
100000012	91667712	2
100000012	9340747	1
100000012	9904227	1
100000012	9960937	3
100000012	9961842	1
100000012	9979344	2
100000013	14067180	1
100000013	14073085	2
100000013	14406001	1
100000013	17493873	2
100000013	18331921	1
100000013	19720707	3
100000013	27341595	1
100000013	2887462	1
100000013	32572332	1
100000013	32629356	1
100000013	3446872	1
100000013	3648091	1
100000013	38117842	1
100000013	4221045	1
100000013	504257	3
100000013	5348240	1
100000013	55873496	2
100000013	5677296	1
100000013	57156989	1
100000013	5844730	1
100000013	58949151	1
100000013	59272407	3
100000013	62263504	3
100000013	67091219	1
100000013	67250681	2
100000013	67286253	1
100000013	67296523	1
100000013	68164799	1
100000013	69480711	1
100000013	69905086	1
100000013	76676363	2
100000013	76688251	1
100000013	76901824	1
100000013	77707240	1
100000013	78957103	1
100000013	79569387	1
100000013	79569626	1
100000013	79673126	2
100000013	79711862	1
100000013	80528355	1
100000013	81056822	1
100000013	81252980	2
100000013	82683232	1
100000013	83433434	1
100000013	83464730	3
100000013	83523528	1
100000013	90084124	1
100000013	90278923	1
100000013	90293118	1
100000013	90353952	1
100000013	90357607	1
100000013	90363588	1
100000013	9044332	3
100000013	90519514	1
100000013	90537025	2
100000013	90552939	1
100000013	90561979	1
100000013	90576109	1
100000013	90906817	2
100000013	91036907	1
100000013	91058362	1
100000013	91069991	2
100000013	91082302	1
100000013	91384475	2
100000013	91384934	1
100000013	91588797	1
100000013	91599940	1
100000013	91627193	1
100000013	91630204	1
100000013	91634350	1
100000013	9186649	1
100000013	9340747	2
100000013	9799209	1
100000013	9961842	2
100000013	9979344	1
100000014	13754388	2
100000014	14069955	1
100000014	14073085	1
100000014	14784170	1
100000014	17493873	1
100000014	18712106	1
100000014	19720707	1
100000014	2005828	2
100000014	27341595	1
100000014	28598569	1
100000014	2960503	1
100000014	32572332	1
100000014	3446872	1
100000014	3487675	1
100000014	38077490	1
100000014	38117842	1
100000014	43587639	1
100000014	4566204	1
100000014	500552	1
100000014	5844730	2
100000014	6037117	1
100000014	6038929	1
100000014	62263504	1
100000014	66258175	2
100000014	67091219	1
100000014	67250681	2
100000014	67286253	1
100000014	67296523	2
100000014	6818244	2
100000014	69905086	1
100000014	72404049	1
100000014	72430368	1
100000014	75107289	1
100000014	76676363	1
100000014	76901824	1
100000014	77466583	1
100000014	79234146	1
100000014	79276597	2
100000014	79436403	1
100000014	80528355	2
100000014	81252980	2
100000014	82691707	1
100000014	83464730	1
100000014	83505748	1
100000014	8913937	1
100000014	90293118	2
100000014	90365589	1
100000014	90437689	1
100000014	9044332	1
100000014	90451834	1
100000014	90527433	2
100000014	90537025	1
100000014	90548418	1
100000014	90552939	1
100000014	90558363	1
100000014	90561979	2
100000014	90576109	1
100000014	90920010	1
100000014	90965203	3
100000014	91014334	1
100000014	91021448	1
100000014	91028681	1
100000014	91029901	1
100000014	91036907	1
100000014	91048639	1
100000014	91053161	1
100000014	91063636	1
100000014	91066779	1
100000014	91066829	1
100000014	91076131	1
100000014	91082302	1
100000014	91384705	1
100000014	91384934	1
100000014	91588797	2
100000014	91590391	1
100000014	91625885	1
100000014	91649171	2
100000014	91659093	1
100000014	9255275	1
100000014	9340747	1
100000014	9799209	1
100000014	9961842	2
100000015	13754388	1
100000015	14069955	2
100000015	14406001	1
100000015	14784170	2
100000015	1864975	2
100000015	19720707	2
100000015	21413700	2
100000015	2477218	1
100000015	2960503	1
100000015	32572332	1
100000015	32629356	1
100000015	3305722	1
100000015	33508867	1
100000015	3487675	1
100000015	4511400	1
100000015	5369722	1
100000015	5486097	3
100000015	5677296	1
100000015	57156989	1
100000015	6234553	2
100000015	66258175	1
100000015	66865683	2
100000015	67694068	1
100000015	67980704	1
100000015	6818244	4
100000015	68208131	2
100000015	69113818	2
100000015	72404049	1
100000015	74609992	1
100000015	76688251	3
100000015	76901824	1
100000015	76929908	1
100000015	79436403	1
100000015	79562197	1
100000015	79673126	2
100000015	80525713	2
100000015	80528355	1
100000015	80622301	1
100000015	81056822	2
100000015	81252980	2
100000015	82683232	1
100000015	83380695	1
100000015	8823143	1
100000015	90014910	1
100000015	90080267	1
100000015	90084124	3
100000015	90102941	1
100000015	90434905	1
100000015	90437689	1
100000015	90447102	1
100000015	90451834	1
100000015	90514934	1
100000015	90576109	1
100000015	90888154	1
100000015	90925765	1
100000015	90940417	1
100000015	91006771	1
100000015	91031713	2
100000015	91066414	1
100000015	91066779	1
100000015	91384705	3
100000015	91586376	1
100000015	91588797	1
100000015	91590391	1
100000015	91611985	1
100000015	91618937	1
100000015	91622331	1
100000015	91649171	2
100000015	9186649	1
100000015	9340747	1
100000015	9379112	1
100000015	9953028	1
100000015	9961842	2
100000016	14069955	2
100000016	14406001	1
100000016	14784170	2
100000016	14819473	1
100000016	17493873	1
100000016	18331921	1
100000016	1864975	1
100000016	20814656	1
100000016	22466015	3
100000016	32629356	1
100000016	33508867	1
100000016	3487675	1
100000016	3581131	2
100000016	3648091	2
100000016	4067518	1
100000016	43587639	2
100000016	500552	1
100000016	504257	2
100000016	5320372	1
100000016	55873496	1
100000016	56769389	1
100000016	5677296	1
100000016	57156989	2
100000016	58062426	2
100000016	59433338	1
100000016	6038929	1
100000016	67250681	1
100000016	67694068	2
100000016	6818244	1
100000016	68208131	1
100000016	69480711	1
100000016	69924330	2
100000016	76929908	1
100000016	78982659	1
100000016	79436403	1
100000016	79562197	1
100000016	79706617	2
100000016	8006921	1
100000016	80525713	1
100000016	80609755	1
100000016	81252980	1
100000016	83326003	2
100000016	83380695	2
100000016	83391248	1
100000016	83433434	1
100000016	8986939	1
100000016	90084124	3
100000016	90293118	1
100000016	90434905	1
100000016	90447102	1
100000016	90499626	1
100000016	90537025	2
100000016	90552939	1
100000016	90701858	1
100000016	90888154	2
100000016	90940417	1
100000016	90982713	1
100000016	91008842	1
100000016	91028681	1
100000016	91063636	2
100000016	91066779	2
100000016	91070229	1
100000016	91076131	1
100000016	91384705	2
100000016	91583408	1
100000016	91586376	1
100000016	91588797	1
100000016	91590391	1
100000016	91657324	1
100000016	91663556	1
100000016	9191795	1
100000016	9379112	2
100000016	9394424	1
100000016	9949315	1
100000016	9961842	3
100000017	14069955	2
100000017	14819473	3
100000017	2477218	1
100000017	28598627	1
100000017	2960503	2
100000017	32572332	1
100000017	32629356	1
100000017	3305722	1
100000017	33508867	1
100000017	3446872	1
100000017	36920834	3
100000017	38077490	1
100000017	504257	3
100000017	5320372	1
100000017	5369722	1
100000017	5677296	1
100000017	5844730	1
100000017	59206387	2
100000017	66258175	2
100000017	67262877	1
100000017	67559958	2
100000017	67694068	1
100000017	68164799	1
100000017	6818244	2
100000017	68208131	1
100000017	69113897	1
100000017	69185425	1
100000017	69657892	1
100000017	69896817	1
100000017	69924330	2
100000017	76676363	1
100000017	76929908	2
100000017	79673126	1
100000017	8006921	3
100000017	80528355	1
100000017	81252980	1
100000017	83291682	2
100000017	83355350	1
100000017	83380695	1
100000017	83396485	1
100000017	83397632	1
100000017	83523913	1
100000017	8823143	1
100000017	8913937	1
100000017	8986939	1
100000017	90014910	1
100000017	90080267	1
100000017	90081640	1
100000017	90084124	1
100000017	90101800	1
100000017	9034860	1
100000017	90363588	2
100000017	90365589	1
100000017	90495245	1
100000017	90499626	1
100000017	90514934	1
100000017	90537025	1
100000017	90552939	1
100000017	90561979	1
100000017	90599546	2
100000017	90888154	1
100000017	90897281	1
100000017	90906817	1
100000017	90953466	1
100000017	90976135	1
100000017	90982713	1
100000017	91058362	2
100000017	91075515	1
100000017	91610856	1
100000017	91618937	1
100000017	91657324	2
100000017	9379112	2
100000017	9394424	1
100000017	9799209	1
100000017	9904227	2
100000017	9949315	1
100000017	9953028	1
100000018	14073085	3
100000018	14406025	2
100000018	14819473	1
100000018	17257583	3
100000018	17493873	2
100000018	20814656	2
100000018	27182446	1
100000018	28598627	1
100000018	32572332	1
100000018	32629356	1
100000018	38077490	1
100000018	38117842	1
100000018	4067518	1
100000018	4511400	2
100000018	5320372	1
100000018	59206387	1
100000018	6037117	2
100000018	6234553	2
100000018	65471443	1
100000018	66568135	2
100000018	67091219	1
100000018	67262877	1
100000018	67694068	1
100000018	6818244	2
100000018	68995174	1
100000018	69657892	1
100000018	69896817	1
100000018	69924330	1
100000018	76676363	1
100000018	76688251	1
100000018	76929908	1
100000018	76930042	2
100000018	77466583	1
100000018	78957103	1
100000018	78982659	1
100000018	80525713	1
100000018	80547452	3
100000018	82238286	1
100000018	83407616	1
100000018	83433434	1
100000018	83505748	1
100000018	83523595	1
100000018	90084124	1
100000018	90102941	1
100000018	90293118	1
100000018	90308359	2
100000018	9034860	1
100000018	90423489	1
100000018	90495245	1
100000018	90537025	1
100000018	90599546	1
100000018	90892702	1
100000018	90909724	1
100000018	90925765	1
100000018	90966062	1
100000018	90976135	1
100000018	91031713	1
100000018	91053001	1
100000018	91063636	1
100000018	91076131	1
100000018	91384934	2
100000018	91586376	1
100000018	91588797	3
100000018	91589907	3
100000018	91590391	1
100000018	91598415	1
100000018	91611985	2
100000018	91627193	2
100000018	91634350	1
100000018	91657324	1
100000018	9191795	1
100000018	9382644	1
100000018	9394424	1
100000018	9799209	1
100000018	9904227	1
100000018	9953028	2
100000019	14073085	1
100000019	14406025	1
100000019	17257583	1
100000019	2477218	1
100000019	28598627	1
100000019	2887462	2
100000019	2960503	1
100000019	32497859	1
100000019	32629356	1
100000019	36920834	1
100000019	4067518	1
100000019	43587639	1
100000019	4511400	1
100000019	5348240	1
100000019	5369722	1
100000019	5486097	1
100000019	5677296	1
100000019	57162809	1
100000019	59206387	2
100000019	59433338	1
100000019	6029906	1
100000019	6234553	1
100000019	62960766	1
100000019	65471443	2
